ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
10:08:15,JD100,1781258816,,4.237,DIGITUNDER,5,0.5175,0.0106,122,1971951919,lost,-1.0,1
10:08:17,JD100,1781258817,,4.238,DIGITOVER,6,0.3158,0.0121,95,1971953079,lost,-1.0,1
10:08:19,JD100,1781258818,,4.239,DIGITUNDER,5,0.5175,0.0106,111,1971954219,won,0.95,1
10:08:21,JD100,1781258821,,4.239,DIGITUNDER,5,0.5175,0.0106,100,1971958359,won,0.95,1
10:08:23,JD100,1781258822,,4.238,DIGITUNDER,5,0.5175,0.0106,159,1971959639,lost,-1.0,1
10:08:25,JD100,1781258823,,4.240,DIGITOVER,4,0.5179,0.0114,106,1971960899,won,0.95,1
10:08:27,JD100,1781258825,,4.239,DIGITOVER,5,0.4190,0.0170,117,1971963239,won,1.43,1
10:08:29,JD100,1781258826,,4.239,DIGITOVER,5,0.4190,0.0170,130,1971964179,won,1.43,1
10:08:31,JD100,1781258828,,4.239,DIGITUNDER,5,0.5175,0.0106,98,1971966399,lost,-1.0,1
10:08:33,JD100,1781258830,,4.235,DIGITUNDER,5,0.5175,0.0106,94,1971968559,won,0.95,1
10:08:35,JD100,1781258831,,4.235,DIGITUNDER,5,0.5175,0.0106,101,1971969999,won,0.95,1
10:08:37,JD100,1781258832,,4.235,DIGITUNDER,4,0.4190,0.0170,101,1971970799,won,1.43,1
10:08:39,JD100,1781258833,,4.237,DIGITUNDER,6,0.6184,0.0105,93,1971971819,won,0.63,1
10:08:41,JD100,1781258834,,4.237,DIGITUNDER,5,0.5175,0.0106,111,1971972979,lost,-1.0,1
10:08:43,JD100,1781258835,,4.235,DIGITOVER,4,0.5179,0.0114,100,1971974199,lost,-1.0,1
10:08:45,JD100,1781258836,,4.236,DIGITUNDER,4,0.4190,0.0170,156,1971975159,lost,-1.0,1
10:08:48,JD100,1781258840,,4.243,DIGITOVER,6,0.3158,0.0121,88,1971979399,lost,-1.0,1
10:08:50,JD100,1781258843,,4.239,DIGITOVER,6,0.3158,0.0121,89,1971983059,lost,-1.0,1
10:08:52,JD100,1781258844,,4.239,DIGITUNDER,6,0.6184,0.0105,89,1971983919,lost,-1.0,1
10:08:54,JD100,1781258845,,4.241,DIGITOVER,6,0.3158,0.0121,108,1971984839,lost,-1.0,1
10:08:56,JD100,1781258846,,4.237,DIGITOVER,4,0.5179,0.0114,132,1971986059,won,0.95,1
10:08:58,JD100,1781258847,,4.234,DIGITOVER,6,0.3158,0.0121,96,1971987239,lost,-1.0,1
10:09:00,JD100,1781258848,,4.231,DIGITUNDER,4,0.4190,0.0170,106,1971988099,lost,-1.0,1
10:09:02,JD100,1781258850,,4.224,DIGITOVER,4,0.5179,0.0114,82,1971990379,lost,-1.0,1
10:09:04,JD100,1781258851,,4.223,DIGITUNDER,6,0.6184,0.0105,106,1971991539,won,0.63,1
10:09:06,JD100,1781258852,,4.222,DIGITUNDER,6,0.6184,0.0105,102,1971992739,won,0.63,1
10:09:08,JD100,1781258854,,4.231,DIGITOVER,6,0.3158,0.0121,124,1971995079,lost,-1.0,1
10:09:10,JD100,1781258855,,4.229,DIGITUNDER,5,0.5175,0.0106,110,1971996499,won,0.95,1
10:09:12,JD100,1781258856,,4.228,DIGITUNDER,5,0.5175,0.0106,122,1971997219,lost,-1.0,1
10:09:14,JD100,1781258860,,4.225,DIGITOVER,5,0.4190,0.0170,122,1972001859,won,1.43,1
10:09:17,JD100,1781258861,,4.224,DIGITOVER,4,0.5179,0.0114,88,1972003459,won,0.95,1
10:09:19,JD100,1781258862,,4.224,DIGITOVER,4,0.5179,0.0114,90,1972004419,lost,-1.0,1
10:09:21,JD100,1781258864,,4.229,DIGITOVER,5,0.4190,0.0170,100,1972006919,lost,-1.0,1
10:09:23,JD100,1781258865,,4.231,DIGITUNDER,6,0.6184,0.0105,110,1972007919,won,0.63,1
10:09:25,JD100,1781258866,,4.231,DIGITUNDER,5,0.5175,0.0106,86,1972008759,won,0.95,1
10:09:27,JD100,1781258867,,4.230,DIGITUNDER,6,0.6184,0.0105,85,1972010519,won,0.63,1
10:09:29,JD100,1781258869,,4.223,DIGITUNDER,5,0.5175,0.0106,92,1972013259,won,0.95,1
10:09:31,JD100,1781258870,,4.229,DIGITUNDER,5,0.5175,0.0106,104,1972014379,won,0.95,1
10:09:33,JD100,1781258871,,4.229,DIGITUNDER,5,0.5175,0.0106,119,1972015499,lost,-1.0,1
10:09:35,JD100,1781258876,,4.226,DIGITUNDER,5,0.5175,0.0106,101,1972021219,lost,-1.0,1
10:09:37,JD100,1781258877,,4.226,DIGITOVER,4,0.5179,0.0114,95,1972022399,won,0.95,1
10:09:39,JD100,1781258879,,4.230,DIGITUNDER,5,0.5175,0.0106,174,1972025419,lost,-1.0,1
10:09:41,JD100,1781258881,,4.229,DIGITOVER,4,0.5179,0.0114,130,1972028359,lost,-1.0,1
10:09:43,JD100,1781258882,,4.230,DIGITUNDER,6,0.6184,0.0105,100,1972029819,won,0.63,1
10:09:45,JD100,1781258887,,4.229,DIGITOVER,4,0.5179,0.0114,101,1972035779,won,0.95,1
10:09:48,JD100,1781258888,,4.228,DIGITOVER,4,0.5179,0.0114,106,1972037119,lost,-1.0,1
10:09:50,JD100,1781258889,,4.228,DIGITUNDER,5,0.5175,0.0106,94,1972038299,lost,-1.0,1
10:09:52,JD100,1781258890,,4.229,DIGITOVER,6,0.3158,0.0121,103,1972039039,lost,-1.0,1
10:09:54,JD100,1781258891,,4.230,DIGITUNDER,6,0.6184,0.0105,92,1972040219,won,0.63,1
10:09:56,JD100,1781258892,,4.230,DIGITUNDER,5,0.5175,0.0106,127,1972041459,won,0.95,1
10:09:58,JD100,1781258895,,4.226,DIGITUNDER,4,0.4190,0.0170,108,1972047259,won,1.43,1
10:10:00,JD100,1781258896,,4.225,DIGITUNDER,6,0.6184,0.0105,135,1972049359,lost,-1.0,1
10:10:02,JD100,1781258897,,4.229,DIGITOVER,4,0.5179,0.0114,124,1972051599,lost,-1.0,1
10:10:04,JD100,1781258899,,4.229,DIGITOVER,5,0.4190,0.0170,106,1972054039,won,1.43,1
10:10:06,JD100,1781258904,,4.242,DIGITOVER,6,0.3158,0.0121,97,1972061779,lost,-1.0,1
10:10:08,JD100,1781258906,,4.242,DIGITUNDER,4,0.4190,0.0170,117,1972064819,lost,-1.0,1
10:10:10,JD100,1781258907,,4.242,DIGITOVER,6,0.3158,0.0121,86,1972066019,lost,-1.0,1
10:10:12,JD100,1781258908,,4.239,DIGITUNDER,5,0.5175,0.0106,85,1972066879,won,0.95,1
10:10:14,JD100,1781258909,,4.243,DIGITUNDER,4,0.4190,0.0170,172,1972068259,lost,-1.0,1
10:10:17,JD100,1781258911,,4.243,DIGITOVER,5,0.4190,0.0170,92,1972070479,won,1.43,1
10:10:19,JD100,1781258912,,4.243,DIGITOVER,6,0.3158,0.0121,113,1972072419,won,2.21,1
10:10:21,JD100,1781258913,,4.239,DIGITOVER,5,0.4190,0.0170,92,1972074019,won,1.43,1
10:10:23,JD100,1781258914,,4.239,DIGITOVER,5,0.4190,0.0170,92,1972075139,lost,-1.0,1
10:10:25,JD100,1781258917,,4.241,DIGITOVER,6,0.3158,0.0121,112,1972079199,lost,-1.0,1
10:10:27,JD100,1781258918,,4.242,DIGITUNDER,5,0.5175,0.0106,112,1972080739,lost,-1.0,1
10:10:29,JD100,1781258919,,4.244,DIGITOVER,4,0.5179,0.0114,92,1972082359,lost,-1.0,1
10:10:31,JD100,1781258922,,4.243,DIGITOVER,6,0.3158,0.0121,108,1972086139,won,2.21,1
10:10:33,JD100,1781258927,,4.249,DIGITOVER,5,0.4190,0.0170,97,1972091239,lost,-1.0,1
10:10:35,JD100,1781258928,,4.251,DIGITUNDER,4,0.4163,0.0104,100,1972092399,lost,-1.0,1
10:10:37,JD100,1781258929,,4.251,DIGITOVER,5,0.4163,0.0104,119,1972093979,lost,-1.0,1
10:10:39,JD100,1781258932,,4.249,DIGITOVER,5,0.4190,0.0170,108,1972096879,won,1.43,1
10:10:41,JD100,1781258943,,4.249,DIGITUNDER,5,0.5175,0.0106,103,1972110199,won,0.95,1
10:10:43,JD100,1781258945,,4.250,DIGITOVER,4,0.5179,0.0114,89,1972112379,won,0.95,1
10:10:45,JD100,1781258946,,4.250,DIGITOVER,5,0.4190,0.0170,106,1972113799,lost,-1.0,1
10:10:48,JD100,1781258949,,4.249,DIGITOVER,4,0.5179,0.0114,93,1972116819,lost,-1.0,1
10:10:50,JD100,1781258950,,4.246,DIGITUNDER,4,0.4190,0.0170,122,1972118039,lost,-1.0,1
10:10:52,JD100,1781258951,,4.248,DIGITOVER,6,0.3158,0.0121,125,1972119139,lost,-1.0,1
10:10:54,JD100,1781258952,,4.250,DIGITUNDER,6,0.6184,0.0105,98,1972119879,won,0.63,1
10:10:56,JD100,1781258953,,4.249,DIGITUNDER,5,0.5175,0.0106,95,1972121579,won,0.95,1
10:10:58,JD100,1781258954,,4.248,DIGITUNDER,6,0.6184,0.0105,128,1972122499,won,0.63,1
10:11:00,JD100,1781258955,,4.248,DIGITUNDER,4,0.4190,0.0170,101,1972123679,lost,-1.0,1
10:11:02,JD100,1781258957,,4.246,DIGITOVER,4,0.5179,0.0114,99,1972125979,lost,-1.0,1
10:11:04,JD100,1781258958,,4.247,DIGITUNDER,6,0.6184,0.0105,114,1972126679,lost,-1.0,1
10:11:06,JD100,1781258959,,4.246,DIGITOVER,4,0.5179,0.0114,92,1972127859,won,0.95,1
10:11:08,JD100,1781258961,,4.250,DIGITUNDER,5,0.5175,0.0106,111,1972130059,lost,-1.0,1
10:11:10,JD100,1781258964,,4.250,DIGITOVER,5,0.4190,0.0170,119,1972133079,won,1.43,1
10:11:12,JD100,1781258965,,4.249,DIGITOVER,4,0.5179,0.0114,109,1972134139,won,0.95,1
10:11:14,JD100,1781258968,,4.248,DIGITOVER,5,0.4190,0.0170,116,1972137779,lost,-1.0,1
10:11:16,JD100,1781258970,,4.247,DIGITUNDER,5,0.5175,0.0106,135,1972139659,won,0.95,1
10:11:18,JD100,1781258972,,4.246,DIGITOVER,6,0.3158,0.0121,117,1972141819,lost,-1.0,1
10:11:20,JD100,1781258974,,4.246,DIGITOVER,4,0.5179,0.0114,354,1972145499,lost,-1.0,1
10:11:23,JD100,1781258975,,4.246,DIGITUNDER,6,0.6184,0.0105,110,1972147199,lost,-1.0,1
10:11:25,JD100,1781258981,,4.226,DIGITOVER,5,0.4190,0.0170,100,1972154359,lost,-1.0,1
10:11:27,JD100,1781258983,,4.226,DIGITOVER,4,0.5179,0.0114,89,1972156459,won,0.95,1
10:11:29,JD100,1781258984,,4.226,DIGITOVER,6,0.3158,0.0121,115,1972157239,won,2.21,1
10:11:31,JD100,1781258988,,4.223,DIGITOVER,4,0.5179,0.0114,103,1972160919,lost,-1.0,1
10:11:33,JD100,1781258989,,4.222,DIGITUNDER,6,0.6184,0.0105,89,1972162339,won,0.63,1
10:11:35,JD100,1781258990,,4.222,DIGITUNDER,6,0.6184,0.0105,91,1972163399,lost,-1.0,1
10:11:37,JD100,1781258992,,4.225,DIGITUNDER,5,0.5175,0.0106,124,1972165279,won,0.95,1
10:11:39,JD100,1781258993,,4.225,DIGITUNDER,5,0.5175,0.0106,86,1972166099,lost,-1.0,1
10:11:41,JD100,1781258994,,4.225,DIGITOVER,6,0.3158,0.0121,124,1972166819,lost,-1.0,1
10:11:43,JD100,1781258995,,4.225,DIGITUNDER,5,0.5175,0.0106,107,1972168079,won,0.95,1
10:11:45,JD100,1781258999,,4.226,DIGITUNDER,6,0.6184,0.0105,110,1972172739,won,0.63,1
10:11:47,JD100,1781259000,,4.226,DIGITUNDER,6,0.6184,0.0105,102,1972173579,lost,-1.0,1
10:11:49,JD100,1781259001,,4.226,DIGITOVER,4,0.5179,0.0114,104,1972175239,won,0.95,1
10:11:51,JD100,1781259003,,4.223,DIGITUNDER,5,0.5175,0.0106,94,1972177599,won,0.95,1
10:11:53,JD100,1781259004,,4.229,DIGITUNDER,6,0.6184,0.0105,114,1972178499,lost,-1.0,1
10:11:56,JD100,1781259006,,4.230,DIGITUNDER,5,0.5175,0.0106,94,1972180659,won,0.95,1
10:11:58,JD100,1781259010,,4.225,DIGITOVER,6,0.3158,0.0121,103,1972187679,lost,-1.0,1
10:12:00,JD100,1781259011,,4.224,DIGITUNDER,5,0.5175,0.0106,103,1972188879,lost,-1.0,1
10:12:02,JD100,1781259012,,4.224,DIGITOVER,5,0.4190,0.0170,116,1972189879,lost,-1.0,1
10:12:04,JD100,1781259013,,4.225,DIGITUNDER,6,0.6184,0.0105,108,1972190979,won,0.63,1
10:12:06,JD100,1781259014,,4.224,DIGITUNDER,5,0.5175,0.0106,177,1972191919,lost,-1.0,1
10:12:08,JD100,1781259015,,4.221,DIGITOVER,4,0.5179,0.0114,101,1972195059,won,0.95,1
10:12:10,JD100,1781259017,,4.212,DIGITOVER,6,0.3158,0.0121,98,1972197279,won,2.21,1
10:12:12,JD100,1781259018,,4.210,DIGITOVER,5,0.4190,0.0170,124,1972200479,won,1.43,1
10:12:14,JD100,1781259019,,4.207,DIGITOVER,6,0.3158,0.0121,114,1972201659,lost,-1.0,1
10:12:16,JD100,1781259020,,4.207,DIGITOVER,4,0.5179,0.0114,116,1972203819,won,0.95,1
10:12:18,JD100,1781259023,,4.208,DIGITOVER,5,0.4190,0.0170,120,1972207499,lost,-1.0,1
10:12:20,JD100,1781259024,,4.209,DIGITUNDER,5,0.5175,0.0106,111,1972208779,won,0.95,1
10:12:22,JD100,1781259026,,4.220,DIGITUNDER,6,0.6184,0.0105,106,1972211039,won,0.63,1
10:12:25,JD100,1781259028,,4.214,DIGITOVER,4,0.5179,0.0114,105,1972213819,won,0.95,1
10:12:27,JD100,1781259029,,4.214,DIGITOVER,5,0.4190,0.0170,217,1972215019,lost,-1.0,1
10:12:29,JD100,1781259034,,4.213,DIGITOVER,4,0.5179,0.0114,114,1972221739,lost,-1.0,1
10:12:31,JD100,1781259035,,4.215,DIGITUNDER,5,0.5175,0.0106,100,1972223079,won,0.95,1
10:12:33,JD100,1781259036,,4.215,DIGITUNDER,5,0.5175,0.0106,94,1972223979,lost,-1.0,1
10:12:35,JD100,1781259037,,4.215,DIGITOVER,6,0.3158,0.0121,95,1972224999,won,2.21,1
10:12:37,JD100,1781259038,,4.215,DIGITOVER,6,0.3158,0.0121,166,1972225999,lost,-1.0,1
10:12:39,JD100,1781259040,,4.221,DIGITUNDER,5,0.5175,0.0106,100,1972228739,won,0.95,1
10:12:41,JD100,1781259041,,4.224,DIGITUNDER,6,0.6184,0.0105,117,1972229999,won,0.63,1
10:12:43,JD100,1781259045,,4.224,DIGITUNDER,6,0.6184,0.0105,115,1972234819,won,0.63,1
10:12:45,JD100,1781259046,,4.223,DIGITUNDER,5,0.5175,0.0106,119,1972236099,lost,-1.0,1
10:12:47,JD100,1781259047,,4.225,DIGITOVER,4,0.5179,0.0114,562,1972240559,won,0.95,1
10:12:49,JD100,1781259048,,4.224,DIGITOVER,4,0.5179,0.0114,115,1972241439,won,0.95,1
10:12:51,JD100,1781259049,,4.224,DIGITOVER,4,0.5179,0.0114,90,1972246859,won,0.95,1
10:12:53,JD100,1781259052,,4.226,DIGITOVER,6,0.3158,0.0121,111,1972249859,won,2.21,1
10:12:55,JD100,1781259055,,4.228,DIGITUNDER,4,0.4190,0.0170,98,1972253419,lost,-1.0,1
10:12:58,JD100,1781259057,,4.229,DIGITUNDER,5,0.5175,0.0106,102,1972255439,won,0.95,1
10:13:00,JD100,1781259059,,4.226,DIGITUNDER,6,0.6184,0.0105,119,1972257979,won,0.63,1
10:13:02,JD100,1781259060,,4.226,DIGITUNDER,6,0.6184,0.0105,107,1972259439,won,0.63,1
10:13:04,JD100,1781259062,,4.226,DIGITUNDER,5,0.5175,0.0106,108,1972262479,won,0.95,1
10:13:06,JD100,1781259063,,4.225,DIGITUNDER,5,0.5175,0.0106,106,1972263859,lost,-1.0,1
10:13:08,JD100,1781259065,,4.226,DIGITOVER,4,0.5179,0.0114,95,1972266319,won,0.95,1
10:13:10,JD100,1781259068,,4.230,DIGITOVER,6,0.3158,0.0121,105,1972270659,won,2.21,1
10:13:12,JD100,1781259071,,4.228,DIGITUNDER,6,0.6184,0.0105,114,1972274459,won,0.63,1
10:13:14,JD100,1781259072,,4.226,DIGITUNDER,5,0.5175,0.0106,104,1972275159,lost,-1.0,1
10:13:16,JD100,1781259073,,4.227,DIGITOVER,4,0.5179,0.0114,90,1972276599,won,0.95,1
10:13:18,JD100,1781259075,,4.218,DIGITOVER,5,0.4190,0.0170,104,1972278539,lost,-1.0,1
10:13:20,JD100,1781259077,,4.219,DIGITUNDER,5,0.5175,0.0106,115,1972281539,lost,-1.0,1
10:13:22,JD100,1781259081,,4.221,DIGITUNDER,5,0.5175,0.0106,100,1972285599,lost,-1.0,1
10:13:24,JD100,1781259082,,4.220,DIGITOVER,4,0.5179,0.0114,85,1972286739,won,0.95,1
10:13:26,JD100,1781259083,,4.224,DIGITOVER,6,0.3158,0.0121,90,1972287739,lost,-1.0,1
10:13:29,JD100,1781259084,,4.222,DIGITUNDER,4,0.4190,0.0170,89,1972288759,won,1.43,1
10:13:31,JD100,1781259085,,4.222,DIGITUNDER,4,0.4190,0.0170,112,1972289919,won,1.43,1
10:13:33,JD100,1781259086,,4.221,DIGITUNDER,4,0.4190,0.0170,125,1972291159,lost,-1.0,1
10:13:35,JD100,1781259087,,4.221,DIGITOVER,6,0.3158,0.0121,99,1972292719,lost,-1.0,1
10:13:37,JD100,1781259089,,4.221,DIGITUNDER,5,0.5175,0.0106,116,1972295039,lost,-1.0,1
10:13:39,JD100,1781259091,,4.223,DIGITOVER,5,0.4190,0.0170,113,1972297379,won,1.43,1
10:13:41,JD100,1781259092,,4.226,DIGITOVER,6,0.3158,0.0121,113,1972298459,lost,-1.0,1
10:13:43,JD100,1781259093,,4.226,DIGITUNDER,4,0.4190,0.0170,91,1972299519,lost,-1.0,1
10:13:45,JD100,1781259094,,4.226,DIGITOVER,4,0.5179,0.0114,112,1972300659,won,0.95,1
10:13:47,JD100,1781259095,,4.226,DIGITOVER,5,0.4190,0.0170,97,1972302079,won,1.43,1
10:13:49,JD100,1781259097,,4.221,DIGITUNDER,5,0.5175,0.0106,101,1972304039,lost,-1.0,1
10:13:51,JD100,1781259105,,4.228,DIGITOVER,4,0.5179,0.0114,91,1972312079,won,0.95,1
10:13:53,JD100,1781259106,,4.229,DIGITOVER,6,0.3158,0.0121,113,1972313519,won,2.21,1
10:13:55,JD100,1781259109,,4.229,DIGITUNDER,6,0.6184,0.0105,98,1972316979,lost,-1.0,1
10:13:57,JD100,1781259110,,4.228,DIGITOVER,4,0.5179,0.0114,95,1972318399,lost,-1.0,1
10:13:59,JD100,1781259111,,4.228,DIGITUNDER,4,0.4190,0.0170,113,1972319759,lost,-1.0,1
10:14:01,JD100,1781259113,,4.231,DIGITOVER,6,0.3158,0.0121,91,1972321839,won,2.21,1
10:14:04,JD100,1781259114,,4.230,DIGITOVER,6,0.3158,0.0121,124,1972322739,lost,-1.0,1
10:14:06,JD100,1781259121,,4.230,DIGITOVER,5,0.4190,0.0170,102,1972330499,won,1.43,1
10:14:08,JD100,1781259123,,4.230,DIGITUNDER,4,0.4190,0.0170,134,1972332899,lost,-1.0,1
10:14:10,JD100,1781259125,,4.228,DIGITOVER,4,0.5179,0.0114,85,1972335139,lost,-1.0,1
10:14:12,JD100,1781259126,,4.230,DIGITUNDER,4,0.4190,0.0170,123,1972335959,lost,-1.0,1
10:14:14,JD100,1781259128,,4.227,DIGITOVER,6,0.3158,0.0121,111,1972338079,lost,-1.0,1
10:14:16,JD100,1781259130,,4.226,DIGITUNDER,5,0.5175,0.0106,116,1972339799,lost,-1.0,1
10:14:18,JD100,1781259131,,4.226,DIGITOVER,4,0.5179,0.0114,116,1972341319,won,0.95,1
10:14:20,JD100,1781259133,,4.226,DIGITOVER,6,0.3158,0.0121,107,1972344319,lost,-1.0,1
10:14:22,JD100,1781259135,,4.226,DIGITOVER,6,0.3158,0.0121,113,1972346299,won,2.21,1
10:14:24,JD100,1781259136,,4.226,DIGITOVER,6,0.3158,0.0121,107,1972347159,lost,-1.0,1
10:14:26,JD100,1781259137,,4.226,DIGITUNDER,5,0.5175,0.0106,100,1972348199,lost,-1.0,1
10:14:28,JD100,1781259140,,4.223,DIGITUNDER,6,0.6184,0.0105,122,1972352179,won,0.63,1
10:14:30,JD100,1781259141,,4.224,DIGITUNDER,4,0.4190,0.0170,95,1972353279,won,1.43,1
10:14:32,JD100,1781259142,,4.228,DIGITUNDER,6,0.6184,0.0105,137,1972354279,lost,-1.0,1
10:14:34,JD100,1781259143,,4.229,DIGITOVER,6,0.3158,0.0121,106,1972355259,lost,-1.0,1
10:14:36,JD100,1781259145,,4.232,DIGITUNDER,5,0.5175,0.0106,106,1972357339,won,0.95,1
10:14:38,JD100,1781259147,,4.237,DIGITUNDER,4,0.4190,0.0170,92,1972359819,won,1.43,1
10:14:41,JD100,1781259149,,4.236,DIGITUNDER,4,0.4190,0.0170,190,1972362199,lost,-1.0,1
10:14:43,JD100,1781259150,,4.238,DIGITOVER,6,0.3158,0.0121,125,1972365059,lost,-1.0,1
10:14:45,JD100,1781259154,,4.241,DIGITOVER,4,0.5179,0.0114,123,1972368839,won,0.95,1
10:14:47,JD100,1781259155,,4.241,DIGITOVER,4,0.5179,0.0114,93,1972370899,won,0.95,1
10:14:49,JD100,1781259157,,4.245,DIGITUNDER,4,0.4190,0.0170,95,1972372939,won,1.43,1
10:14:51,JD100,1781259158,,4.243,DIGITUNDER,5,0.5175,0.0106,122,1972374839,lost,-1.0,1
10:14:53,JD100,1781259159,,4.243,DIGITOVER,4,0.5179,0.0114,99,1972375959,won,0.95,1
10:14:55,JD100,1781259160,,4.239,DIGITOVER,6,0.3158,0.0121,101,1972377059,won,2.21,1
10:14:57,JD100,1781259161,,4.239,DIGITOVER,5,0.4190,0.0170,104,1972378079,lost,-1.0,1
10:14:59,JD100,1781259162,,4.239,DIGITUNDER,5,0.5175,0.0106,134,1972379379,lost,-1.0,1
10:15:01,JD100,1781259163,,4.239,DIGITOVER,6,0.3158,0.0121,109,1972380479,lost,-1.0,1
10:15:03,JD100,1781259168,,4.229,DIGITUNDER,4,0.4190,0.0170,102,1972385739,lost,-1.0,1
10:15:05,JD100,1781259169,,4.227,DIGITOVER,6,0.3158,0.0121,99,1972386579,won,2.21,1
10:15:07,JD100,1781259170,,4.225,DIGITOVER,5,0.4190,0.0170,129,1972387899,won,1.43,1
10:15:09,JD100,1781259173,,4.225,DIGITUNDER,4,0.4190,0.0170,92,1972391339,lost,-1.0,1
10:15:11,JD100,1781259174,,4.225,DIGITOVER,6,0.3158,0.0121,127,1972393119,won,2.21,1
10:15:13,JD100,1781259175,,4.223,DIGITOVER,5,0.4190,0.0170,106,1972394139,won,1.43,1
10:15:15,JD100,1781259176,,4.222,DIGITOVER,6,0.3158,0.0121,88,1972395039,lost,-1.0,1
10:15:18,JD100,1781259177,,4.222,DIGITUNDER,5,0.5175,0.0106,92,1972396359,lost,-1.0,1
10:15:20,JD100,1781259180,,4.223,DIGITOVER,4,0.5179,0.0114,135,1972399499,lost,-1.0,1
10:15:22,JD100,1781259181,,4.224,DIGITUNDER,4,0.4190,0.0170,126,1972401099,lost,-1.0,1
10:15:24,JD100,1781259182,,4.225,DIGITOVER,4,0.5179,0.0114,144,1972402419,lost,-1.0,1
10:15:26,JD100,1781259183,,4.226,DIGITUNDER,5,0.5175,0.0106,109,1972403559,lost,-1.0,1
10:15:28,JD100,1781259184,,4.236,DIGITOVER,6,0.3158,0.0121,126,1972404799,lost,-1.0,1
10:15:30,JD100,1781259186,,4.238,DIGITUNDER,4,0.4190,0.0170,186,1972407059,won,1.43,1
10:15:32,JD100,1781259187,,4.238,DIGITUNDER,6,0.6184,0.0105,106,1972408239,won,0.63,1
10:15:34,JD100,1781259191,,4.232,DIGITUNDER,4,0.4190,0.0170,132,1972412439,lost,-1.0,1
10:15:36,JD100,1781259192,,4.230,DIGITOVER,6,0.3158,0.0121,130,1972413279,lost,-1.0,1
10:15:38,JD100,1781259194,,4.234,DIGITOVER,4,0.5179,0.0114,131,1972415659,won,0.95,1
10:15:40,JD100,1781259196,,4.230,DIGITUNDER,6,0.6184,0.0105,127,1972418199,won,0.63,1
10:15:42,JD100,1781259197,,4.230,DIGITUNDER,5,0.5175,0.0106,100,1972419319,won,0.95,1
10:15:44,JD100,1781259199,,4.232,DIGITUNDER,5,0.5175,0.0106,91,1972421699,won,0.95,1
10:15:46,JD100,1781259201,,4.232,DIGITOVER,6,0.3158,0.0121,99,1972424279,lost,-1.0,1
10:15:48,JD100,1781259204,,4.229,DIGITUNDER,6,0.6184,0.0105,138,1972427399,won,0.63,1
10:15:50,JD100,1781259206,,4.226,DIGITOVER,6,0.3158,0.0121,103,1972429199,won,2.21,1
10:15:53,JD100,1781259208,,4.229,DIGITOVER,6,0.3158,0.0121,133,1972430999,lost,-1.0,1
10:15:55,JD100,1781259209,,4.229,DIGITOVER,4,0.5179,0.0114,117,1972431699,lost,-1.0,1
10:15:57,JD100,1781259210,,4.227,DIGITUNDER,6,0.6184,0.0105,102,1972432699,lost,-1.0,1
10:15:59,JD100,1781259211,,4.229,DIGITOVER,6,0.3158,0.0121,101,1972433679,won,2.21,1
10:16:01,JD100,1781259212,,4.229,DIGITOVER,5,0.4190,0.0170,103,1972434619,lost,-1.0,1
10:16:03,JD100,1781259214,,4.230,DIGITOVER,5,0.4190,0.0170,127,1972436759,lost,-1.0,1
10:16:05,JD100,1781259215,,4.227,DIGITUNDER,4,0.4190,0.0170,90,1972437779,lost,-1.0,1
10:16:07,JD100,1781259216,,4.228,DIGITOVER,4,0.5179,0.0114,102,1972438579,won,0.95,1
10:16:09,JD100,1781259217,,4.228,DIGITOVER,4,0.5179,0.0114,110,1972439799,lost,-1.0,1
10:16:11,JD100,1781259218,,4.229,DIGITUNDER,6,0.6184,0.0105,117,1972440919,lost,-1.0,1
10:16:13,JD100,1781259219,,4.229,DIGITOVER,5,0.4190,0.0170,90,1972442159,lost,-1.0,1
10:16:15,JD100,1781259220,,4.230,DIGITUNDER,4,0.4190,0.0170,133,1972443299,won,1.43,1
10:16:17,JD100,1781259221,,4.229,DIGITUNDER,5,0.5175,0.0106,105,1972444499,lost,-1.0,1
10:16:19,JD100,1781259222,,4.230,DIGITOVER,6,0.3158,0.0121,133,1972445659,lost,-1.0,1
10:16:21,JD100,1781259223,,4.231,DIGITUNDER,5,0.5175,0.0106,305,1972446619,lost,-1.0,1
10:16:23,JD100,1781259224,,4.229,DIGITOVER,5,0.4190,0.0170,99,1972447439,lost,-1.0,1
10:16:25,JD100,1781259226,,4.230,DIGITUNDER,6,0.6184,0.0105,130,1972449999,won,0.63,1
10:16:27,JD100,1781259227,,4.230,DIGITUNDER,5,0.5175,0.0106,93,1972450799,won,0.95,1
10:16:30,JD100,1781259228,,4.230,DIGITUNDER,4,0.4190,0.0170,112,1972451559,lost,-1.0,1
10:16:32,JD100,1781259229,,4.232,DIGITOVER,4,0.5179,0.0114,87,1972452819,lost,-1.0,1
10:16:34,JD100,1781259230,,4.232,DIGITUNDER,6,0.6184,0.0105,123,1972453699,lost,-1.0,1
10:16:36,JD100,1781259231,,4.233,DIGITOVER,6,0.3158,0.0121,90,1972454879,lost,-1.0,1
10:16:38,JD100,1781259234,,4.240,DIGITOVER,6,0.3158,0.0121,129,1972457839,lost,-1.0,1
10:16:40,JD100,1781259235,,4.241,DIGITUNDER,6,0.6184,0.0105,109,1972458679,won,0.63,1
