ts,sym,digit,sigma,ct,bar,p,ev,stake,rtt_ms,cid,status,pnl,lag
10:41:28,JD100,,3.985,DIGITOVER,7,0.2154,0.0162,0.35,275,3612331299,lost,-0.35,1
10:41:30,JD100,,3.984,DIGITOVER,4,0.5228,0.0210,0.35,116,3612332319,won,0.29,1
10:41:32,JD100,,3.984,DIGITOVER,6,0.3210,0.0288,0.35,105,3612333759,lost,-0.35,1
10:41:34,JD100,,3.974,DIGITUNDER,3,0.3210,0.0288,0.35,90,3612334619,lost,-0.35,1
10:41:36,JD100,,3.973,DIGITOVER,6,0.3210,0.0287,0.35,136,3612336699,lost,-0.35,1
10:41:38,JD100,,3.974,DIGITUNDER,3,0.3161,0.0130,0.35,170,3612338839,lost,-0.35,1
10:41:40,JD100,,3.974,DIGITOVER,7,0.2154,0.0162,0.35,98,3612339499,lost,-0.35,1
10:41:42,JD100,,3.977,DIGITOVER,4,0.5228,0.0211,0.35,143,3612340739,won,0.29,1
10:41:44,JD100,,3.975,DIGITUNDER,3,0.3210,0.0287,0.35,120,3612342619,lost,-0.35,1
10:41:46,JD100,,3.975,DIGITOVER,5,0.4229,0.0263,0.35,116,3612345519,lost,-0.35,1
10:41:48,JD100,,3.974,DIGITOVER,7,0.2154,0.0161,0.35,136,3612349439,lost,-0.35,1
10:41:50,JD100,,3.973,DIGITOVER,4,0.5228,0.0210,0.35,111,3612351299,won,0.29,1
10:41:52,JD100,,3.973,DIGITOVER,6,0.3210,0.0287,0.35,128,3612352479,won,0.65,1
10:41:54,JD100,,3.976,DIGITOVER,7,0.2154,0.0160,0.35,129,3612353919,lost,-0.35,1
10:41:56,JD100,,3.977,DIGITUNDER,6,0.6214,0.0153,0.35,114,3612355079,won,0.19,1
10:41:59,JD100,,3.977,DIGITOVER,4,0.5228,0.0211,0.35,115,3612357039,won,0.29,1
10:42:01,JD100,,3.977,DIGITOVER,6,0.3210,0.0287,0.35,124,3612358079,won,0.65,1
10:42:03,JD100,,3.977,DIGITOVER,7,0.2154,0.0159,0.35,106,3612359339,lost,-0.35,1
10:42:05,JD100,,3.976,DIGITUNDER,6,0.6214,0.0153,0.35,130,3612364379,lost,-0.35,1
10:42:07,JD100,,3.974,DIGITOVER,5,0.4229,0.0264,0.35,116,3612367759,lost,-0.35,1
10:42:09,JD100,,3.976,DIGITUNDER,4,0.4212,0.0222,0.35,292,3612368759,lost,-0.35,1
10:42:11,JD100,,3.977,DIGITOVER,6,0.3210,0.0287,0.35,172,3612369779,won,0.65,1
10:42:13,JD100,,3.977,DIGITOVER,6,0.3210,0.0288,0.35,130,3612372299,lost,-0.35,1
10:42:15,JD100,,3.977,DIGITUNDER,3,0.3161,0.0131,0.35,126,3612373139,lost,-0.35,1
10:42:17,JD100,,3.977,DIGITOVER,7,0.2154,0.0160,0.35,130,3612374519,lost,-0.35,1
10:42:19,JD100,,3.977,DIGITUNDER,6,0.6214,0.0153,0.35,102,3612375659,won,0.19,1
10:42:21,JD100,,3.975,DIGITUNDER,3,0.3210,0.0287,0.35,151,3612377619,lost,-0.35,1
10:42:23,JD100,,3.976,DIGITOVER,4,0.5228,0.0210,0.35,168,3612380119,won,0.29,1
10:42:25,JD100,,3.976,DIGITOVER,7,0.2154,0.0161,0.35,110,3612383959,lost,-0.35,1
10:42:27,JD100,,3.977,DIGITUNDER,6,0.6213,0.0152,0.35,141,3612385119,lost,-0.35,1
10:42:29,JD100,,3.978,DIGITOVER,7,0.2154,0.0160,0.35,144,3612385979,lost,-0.35,1
10:42:32,JD100,,3.977,DIGITOVER,5,0.4229,0.0264,0.35,116,3612387499,lost,-0.35,1
10:42:34,JD100,,3.975,DIGITOVER,6,0.3210,0.0286,0.35,132,3612389699,lost,-0.35,1
10:42:36,JD100,,3.976,DIGITUNDER,4,0.4212,0.0222,0.35,105,3612390739,won,0.43,1
10:42:38,JD100,,3.982,DIGITUNDER,4,0.4212,0.0222,0.35,123,3612392079,won,0.43,1
10:42:41,JD100,,3.982,DIGITUNDER,3,0.3161,0.0130,0.35,121,3612392959,won,0.65,1
10:42:43,JD100,,3.982,DIGITUNDER,3,0.3161,0.0130,0.35,116,3612394319,lost,-0.35,1
10:42:45,JD100,,3.981,DIGITOVER,4,0.5228,0.0210,0.35,133,3612395059,won,0.29,1
10:42:47,JD100,,3.981,DIGITOVER,6,0.3210,0.0287,0.35,350,3612396459,won,0.65,1
10:42:49,JD100,,3.984,DIGITOVER,5,0.4229,0.0264,0.35,99,3612397639,lost,-0.35,1
10:42:51,JD100,,3.986,DIGITUNDER,6,0.6213,0.0153,0.35,105,3612399919,won,0.19,1
10:42:53,JD100,,3.986,DIGITUNDER,3,0.3161,0.0129,0.35,127,3612401679,lost,-0.35,1
10:42:55,JD100,,3.986,DIGITOVER,7,0.2155,0.0163,0.35,168,3612402479,lost,-0.35,1
10:42:57,JD100,,3.982,DIGITUNDER,3,0.3161,0.0130,0.35,128,3612403579,won,0.65,1
10:42:59,JD100,,3.982,DIGITUNDER,3,0.3161,0.0130,0.35,147,3612404219,won,0.65,1
10:43:02,JD100,,3.981,DIGITUNDER,3,0.3210,0.0289,0.35,134,3612405539,lost,-0.35,1
10:43:04,JD100,,3.983,DIGITOVER,4,0.5228,0.0210,0.35,146,3612406339,won,0.29,1
10:43:06,JD100,,3.983,DIGITOVER,6,0.3210,0.0289,0.35,124,3612407439,won,0.65,1
10:43:08,JD100,,3.982,DIGITOVER,5,0.4230,0.0265,0.35,121,3612409659,won,0.43,1
10:43:10,JD100,,3.983,DIGITOVER,6,0.3211,0.0290,0.35,152,3612411399,won,0.65,1
10:43:12,JD100,,3.979,DIGITOVER,6,0.3211,0.0290,0.35,139,3612412219,lost,-0.35,1
10:43:14,JD100,,3.974,DIGITOVER,5,0.4230,0.0266,0.35,156,3612414179,lost,-0.35,1
10:43:16,JD100,,3.973,DIGITUNDER,3,0.3161,0.0131,0.35,92,3612416779,won,0.65,1
10:43:18,JD100,,3.974,DIGITUNDER,4,0.4212,0.0224,0.35,115,3612417899,won,0.43,1
10:43:20,JD100,,3.972,DIGITUNDER,3,0.3161,0.0131,0.35,118,3612418919,lost,-0.35,1
10:43:22,JD100,,3.973,DIGITOVER,4,0.5228,0.0211,0.35,137,3612420099,won,0.29,1
10:43:24,JD100,,3.973,DIGITUNDER,6,0.6214,0.0154,0.35,132,3612422459,won,0.19,1
10:43:26,JD100,,3.973,DIGITUNDER,6,0.6214,0.0154,0.35,123,3612423339,won,0.19,1
10:43:28,JD100,,3.978,DIGITUNDER,3,0.3161,0.0131,0.35,122,3612426299,lost,-0.35,1
10:43:31,JD100,,3.978,DIGITOVER,6,0.3210,0.0289,0.35,122,3612427699,lost,-0.35,1
10:43:33,JD100,,3.978,DIGITUNDER,3,0.3210,0.0288,0.35,101,3612428759,lost,-0.35,1
10:43:35,JD100,,3.976,DIGITUNDER,3,0.3210,0.0288,0.35,131,3612432399,lost,-0.35,1
10:43:37,JD100,,3.978,DIGITOVER,5,0.4229,0.0265,0.35,100,3612433259,won,0.43,1
10:43:39,JD100,,3.977,DIGITOVER,4,0.5228,0.0211,0.35,114,3612434559,lost,-0.35,1
10:43:41,JD100,,3.979,DIGITUNDER,3,0.3210,0.0288,0.35,159,3612435539,lost,-0.35,1
10:43:43,JD100,,3.979,DIGITOVER,7,0.2155,0.0164,0.35,136,3612436899,lost,-0.35,1
10:43:45,JD100,,3.979,DIGITUNDER,4,0.4213,0.0224,0.35,123,3612437839,lost,-0.35,1
10:43:47,JD100,,3.980,DIGITOVER,5,0.4229,0.0264,0.35,140,3612440019,lost,-0.35,1
10:43:49,JD100,,3.982,DIGITUNDER,3,0.3160,0.0129,0.35,168,3612443199,won,0.65,1
10:43:51,JD100,,3.982,DIGITUNDER,4,0.4213,0.0224,0.35,147,3612444679,won,0.43,1
10:43:53,JD100,,3.981,DIGITUNDER,3,0.3160,0.0129,0.35,152,3612445919,lost,-0.35,1
10:43:55,JD100,,3.981,DIGITOVER,6,0.3210,0.0287,0.35,129,3612447639,lost,-0.35,1
10:43:57,JD100,,3.983,DIGITUNDER,6,0.6214,0.0153,0.35,135,3612448459,won,0.19,1
10:43:59,JD100,,3.982,DIGITUNDER,4,0.4213,0.0225,0.35,150,3612450359,lost,-0.35,1
10:44:01,JD100,,3.983,DIGITOVER,7,0.2154,0.0162,0.35,123,3612451579,lost,-0.35,1
10:44:03,JD100,,3.982,DIGITOVER,4,0.5227,0.0209,0.35,142,3612452099,won,0.29,1
10:44:06,JD100,,3.982,DIGITOVER,6,0.3209,0.0286,0.35,510,3612455719,lost,-0.35,1
10:44:08,JD100,,3.983,DIGITOVER,7,0.2154,0.0161,0.35,144,3612458359,won,1.05,1
10:44:10,JD100,,3.983,DIGITOVER,6,0.3209,0.0286,0.35,139,3612459339,lost,-0.35,1
10:44:12,JD100,,3.984,DIGITOVER,6,0.3209,0.0286,0.35,97,3612461559,won,0.65,1
10:44:14,JD100,,3.983,DIGITOVER,6,0.3209,0.0286,0.35,119,3612463039,won,0.65,1
10:44:16,JD100,,3.982,DIGITOVER,7,0.2154,0.0162,0.35,93,3612464459,lost,-0.35,1
10:44:18,JD100,,3.982,DIGITOVER,4,0.5227,0.0209,0.35,117,3612465439,won,0.29,1
10:44:20,JD100,,3.977,DIGITOVER,4,0.5228,0.0210,0.35,131,3612467419,won,0.29,1
10:44:22,JD100,,3.978,DIGITOVER,6,0.3210,0.0288,0.35,103,3612470239,won,0.65,1
10:44:24,JD100,,3.976,DIGITOVER,5,0.4229,0.0264,0.35,199,3612472879,won,0.43,1
10:44:26,JD100,,3.975,DIGITOVER,4,0.5228,0.0211,0.35,147,3612476959,lost,-0.35,1
10:44:28,JD100,,3.976,DIGITUNDER,4,0.4213,0.0226,0.35,162,3612479639,lost,-0.35,1
10:44:30,JD100,,3.976,DIGITOVER,7,0.2155,0.0164,0.35,112,3612481859,lost,-0.35,1
10:44:32,JD100,,3.977,DIGITUNDER,3,0.3210,0.0288,0.35,174,3612484039,lost,-0.35,1
10:44:34,JD100,,3.980,DIGITOVER,6,0.3210,0.0288,0.35,101,3612485059,lost,-0.35,1
10:44:36,JD100,,3.986,DIGITOVER,5,0.4229,0.0263,0.35,128,3612487779,lost,-0.35,1
10:44:39,JD100,,3.985,DIGITUNDER,6,0.6214,0.0154,0.35,96,3612491219,won,0.19,1
10:44:41,JD100,,3.985,DIGITUNDER,3,0.3159,0.0126,0.35,136,3612492099,lost,-0.35,1
10:44:43,JD100,,3.986,DIGITUNDER,6,0.6214,0.0154,0.35,122,3612493599,won,0.19,1
10:44:45,JD100,,3.985,DIGITUNDER,6,0.6214,0.0154,0.35,144,3612494899,won,0.19,1
10:44:47,JD100,,3.986,DIGITUNDER,3,0.3210,0.0288,0.35,131,3612496039,won,0.65,1
10:44:49,JD100,,3.985,DIGITUNDER,3,0.3210,0.0288,0.35,174,3612496939,lost,-0.35,1
10:44:51,JD100,,3.985,DIGITOVER,4,0.5228,0.0210,0.35,107,3612499799,won,0.29,1
10:44:53,JD100,,3.983,DIGITOVER,7,0.2155,0.0166,0.35,118,3612500779,lost,-0.35,1
10:44:55,JD100,,3.984,DIGITOVER,4,0.5228,0.0210,0.35,105,3612502399,won,0.29,1
10:44:57,JD100,,3.985,DIGITOVER,6,0.3210,0.0288,0.35,144,3612503459,lost,-0.35,1
10:44:59,JD100,,3.985,DIGITUNDER,3,0.3160,0.0128,0.35,135,3612504879,lost,-0.35,1
10:45:01,JD100,,3.983,DIGITOVER,4,0.5228,0.0211,0.35,104,3612506099,lost,-0.35,1
10:45:04,JD100,,3.983,DIGITOVER,7,0.2155,0.0164,0.35,116,3612507879,lost,-0.35,1
10:45:06,JD100,,3.980,DIGITUNDER,6,0.6214,0.0154,0.35,118,3612508899,lost,-0.35,1
10:45:08,JD100,,3.982,DIGITOVER,6,0.3209,0.0286,0.35,103,3612509759,lost,-0.35,1
10:45:10,JD100,,3.982,DIGITUNDER,6,0.6214,0.0154,0.35,130,3612511759,won,0.19,1
10:45:12,JD100,,3.981,DIGITUNDER,3,0.3209,0.0286,0.35,114,3612513319,lost,-0.35,1
10:45:14,JD100,,3.980,DIGITOVER,7,0.2155,0.0164,0.35,146,3612515799,lost,-0.35,1
10:45:16,JD100,,3.982,DIGITOVER,6,0.3209,0.0286,0.35,157,3612519639,lost,-0.35,1
10:45:18,JD100,,3.982,DIGITUNDER,3,0.3159,0.0126,0.35,111,3612521199,won,0.65,1
10:45:20,JD100,,3.980,DIGITUNDER,3,0.3209,0.0286,0.35,118,3612522339,won,0.65,1
10:45:22,JD100,,3.977,DIGITUNDER,3,0.3160,0.0126,0.35,116,3612523399,won,0.65,1
10:45:24,JD100,,3.976,DIGITUNDER,4,0.4213,0.0224,0.35,133,3612524959,lost,-0.35,1
10:45:26,JD100,,3.973,DIGITOVER,4,0.5228,0.0210,0.35,94,3612525799,lost,-0.35,1
10:45:28,JD100,,3.970,DIGITUNDER,6,0.6215,0.0155,0.35,116,3612529779,lost,-0.35,1
10:45:30,JD100,,3.966,DIGITOVER,5,0.4229,0.0263,0.35,418,3612531959,won,0.43,1
10:45:33,JD100,,3.966,DIGITOVER,7,0.2154,0.0162,0.35,140,3612533579,won,1.05,1
10:45:35,JD100,,3.964,DIGITOVER,7,0.2155,0.0163,0.35,189,3612536339,won,1.05,1
10:45:37,JD100,,3.963,DIGITOVER,7,0.2155,0.0164,0.35,134,3612537679,lost,-0.35,1
10:45:39,JD100,,3.958,DIGITUNDER,6,0.6215,0.0155,0.35,109,3612539219,lost,-0.35,1
10:45:41,JD100,,3.959,DIGITOVER,6,0.3209,0.0286,0.35,152,3612540359,lost,-0.35,1
10:45:43,JD100,,3.960,DIGITUNDER,4,0.4213,0.0224,0.35,100,3612541339,won,0.43,1
10:45:45,JD100,,3.956,DIGITUNDER,4,0.4213,0.0225,0.35,127,3612542799,won,0.43,1
10:45:47,JD100,,3.956,DIGITUNDER,4,0.4213,0.0225,0.35,137,3612544679,lost,-0.35,1
10:45:49,JD100,,3.958,DIGITOVER,6,0.3210,0.0287,0.35,123,3612545699,lost,-0.35,1
10:45:51,JD100,,3.959,DIGITUNDER,3,0.3209,0.0286,0.35,138,3612548639,lost,-0.35,1
10:45:53,JD100,,3.955,DIGITUNDER,6,0.6214,0.0154,0.35,128,3612549619,won,0.19,1
10:45:55,JD100,,3.960,DIGITUNDER,4,0.4213,0.0225,0.35,105,3612551639,won,0.43,1
10:45:57,JD100,,3.961,DIGITUNDER,3,0.3160,0.0128,0.35,120,3612552939,lost,-0.35,1
10:45:59,JD100,,3.961,DIGITUNDER,6,0.6215,0.0155,0.35,103,3612553779,won,0.19,1
10:46:01,JD100,,3.965,DIGITOVER,6,0.3209,0.0286,0.35,117,3612555459,lost,-0.35,1
10:46:03,JD100,,3.967,DIGITUNDER,3,0.3209,0.0286,0.35,96,3612558699,lost,-0.35,1
10:46:06,JD100,,3.968,DIGITOVER,5,0.4228,0.0262,0.35,172,3612560639,won,0.43,1
10:46:08,JD100,,3.965,DIGITOVER,5,0.4228,0.0262,0.35,130,3612561599,lost,-0.35,1
10:46:10,JD100,,3.966,DIGITUNDER,3,0.3160,0.0128,0.35,117,3612563099,lost,-0.35,1
10:46:12,JD100,,3.966,DIGITOVER,6,0.3209,0.0285,0.35,150,3612563859,lost,-0.35,1
10:46:14,JD100,,3.965,DIGITUNDER,3,0.3160,0.0128,0.35,136,3612565259,lost,-0.35,1
10:46:16,JD100,,3.966,DIGITOVER,5,0.4228,0.0262,0.35,180,3612566799,won,0.43,1
10:46:18,JD100,,3.966,DIGITOVER,5,0.4228,0.0262,0.35,135,3612568059,won,0.43,1
10:46:20,JD100,,3.972,DIGITOVER,6,0.3209,0.0286,0.35,161,3612569359,won,0.65,1
10:46:22,JD100,,3.971,DIGITOVER,5,0.4229,0.0263,0.35,118,3612572559,won,0.43,1
10:46:24,JD100,,3.970,DIGITOVER,4,0.5228,0.0210,0.35,129,3612573339,won,0.29,1
10:46:26,JD100,,3.964,DIGITUNDER,6,0.6215,0.0156,0.35,118,3612576879,won,0.19,1
10:46:28,JD100,,3.964,DIGITUNDER,3,0.3160,0.0127,0.35,147,3612577739,lost,-0.35,1
10:46:30,JD100,,3.959,DIGITOVER,6,0.3210,0.0288,0.35,125,3612579359,lost,-0.35,1
10:46:32,JD100,,3.959,DIGITUNDER,4,0.4214,0.0226,0.35,111,3612580339,lost,-0.35,1
10:46:34,JD100,,3.960,DIGITOVER,4,0.5227,0.0209,0.35,115,3612581599,won,0.29,1
10:46:36,JD100,,3.958,DIGITOVER,7,0.2155,0.0165,0.35,133,3612582539,won,1.05,1
10:46:39,JD100,,3.958,DIGITOVER,7,0.2155,0.0166,0.35,115,3612583739,lost,-0.35,1
10:46:41,JD100,,3.953,DIGITUNDER,6,0.6215,0.0155,0.35,114,3612585879,won,0.19,1
10:46:43,JD100,,3.953,DIGITUNDER,6,0.6215,0.0155,0.35,109,3612586939,won,0.19,1
10:46:45,JD100,,3.949,DIGITUNDER,4,0.4214,0.0227,0.35,108,3612588099,won,0.43,1
10:46:47,JD100,,3.949,DIGITUNDER,3,0.3210,0.0289,0.35,109,3612589059,lost,-0.35,1
10:46:49,JD100,,3.949,DIGITOVER,6,0.3210,0.0289,0.35,117,3612590319,lost,-0.35,1
10:46:51,JD100,,3.948,DIGITUNDER,6,0.6215,0.0156,0.35,106,3612592359,won,0.19,1
10:46:53,JD100,,3.948,DIGITUNDER,3,0.3160,0.0127,0.35,106,3612597299,lost,-0.35,1
10:46:55,JD100,,3.945,DIGITOVER,6,0.3210,0.0290,0.35,143,3612598999,lost,-0.35,1
10:46:57,JD100,,3.945,DIGITUNDER,3,0.3210,0.0289,0.35,168,3612599799,won,0.65,1
10:46:59,JD100,,3.945,DIGITUNDER,4,0.4214,0.0228,0.35,201,3612601099,lost,-0.35,1
10:47:01,JD100,,3.943,DIGITOVER,4,0.5228,0.0210,0.35,144,3612601999,lost,-0.35,1
10:47:03,JD100,,3.944,DIGITUNDER,4,0.4214,0.0227,0.35,145,3612603539,lost,-0.35,1
10:47:05,JD100,,3.946,DIGITOVER,7,0.2156,0.0168,0.35,206,3612605379,lost,-0.35,1
10:47:08,JD100,,3.950,DIGITOVER,5,0.4229,0.0263,0.35,132,3612606179,lost,-0.35,1
10:47:10,JD100,,3.950,DIGITUNDER,6,0.6215,0.0155,0.35,142,3612607719,won,0.19,1
10:47:12,JD100,,3.949,DIGITUNDER,3,0.3210,0.0288,0.35,125,3612608579,lost,-0.35,1
10:47:14,JD100,,3.952,DIGITUNDER,6,0.6215,0.0155,0.35,145,3612609879,won,0.19,1
10:47:16,JD100,,3.950,DIGITUNDER,6,0.6215,0.0156,0.35,134,3612611539,lost,-0.35,1
10:47:18,JD100,,3.953,DIGITOVER,5,0.4229,0.0263,0.35,128,3612612979,lost,-0.35,1
10:47:20,JD100,,3.951,DIGITUNDER,3,0.3159,0.0126,0.35,160,3612614899,lost,-0.35,1
10:47:22,JD100,,3.951,DIGITUNDER,3,0.3210,0.0287,0.35,122,3612620119,lost,-0.35,1
10:47:24,JD100,,3.952,DIGITOVER,7,0.2155,0.0166,0.35,158,3612620659,won,1.05,1
10:47:26,JD100,,3.950,DIGITOVER,7,0.2155,0.0167,0.35,168,3612623079,lost,-0.35,1
10:47:28,JD100,,3.948,DIGITUNDER,3,0.3160,0.0126,0.35,151,3612624459,won,0.65,1
10:47:30,JD100,,3.948,DIGITUNDER,3,0.3210,0.0288,0.35,126,3612625939,lost,-0.35,1
10:47:32,JD100,,3.948,DIGITUNDER,3,0.3210,0.0288,0.35,146,3612627979,lost,-0.35,1
10:47:34,JD100,,3.947,DIGITOVER,6,0.3210,0.0288,0.35,142,3612631159,lost,-0.35,1
10:47:37,JD100,,3.942,DIGITUNDER,6,0.6215,0.0155,0.35,164,3612633759,won,0.19,1
10:47:39,JD100,,3.946,DIGITOVER,5,0.4229,0.0263,0.35,152,3612636179,won,0.43,1
10:47:41,JD100,,3.946,DIGITOVER,5,0.4229,0.0263,0.35,138,3612637079,won,0.43,1
10:47:43,JD100,,3.946,DIGITOVER,4,0.5228,0.0209,0.35,131,3612637939,lost,-0.35,1
10:47:45,JD100,,3.946,DIGITUNDER,6,0.6215,0.0155,0.35,133,3612638999,won,0.19,1
10:47:47,JD100,,3.942,DIGITUNDER,3,0.3210,0.0289,0.35,159,3612639859,lost,-0.35,1
10:47:49,JD100,,3.952,DIGITUNDER,4,0.4214,0.0228,0.35,161,3612641979,lost,-0.35,1
10:47:51,JD100,,3.952,DIGITOVER,4,0.5228,0.0209,0.35,128,3612644939,lost,-0.35,1
10:47:53,JD100,,3.950,DIGITUNDER,3,0.3159,0.0125,0.35,129,3612646459,won,0.65,1
10:47:55,JD100,,3.954,DIGITUNDER,4,0.4214,0.0228,0.35,101,3612647559,won,0.43,1
10:47:57,JD100,,3.952,DIGITUNDER,4,0.4214,0.0228,0.35,141,3612648579,won,0.43,1
10:47:59,JD100,,3.951,DIGITUNDER,3,0.3210,0.0289,0.35,160,3612649779,won,0.65,1
10:48:02,JD100,,3.951,DIGITUNDER,3,0.3159,0.0126,0.35,144,3612651159,lost,-0.35,1
10:48:04,JD100,,3.952,DIGITOVER,4,0.5228,0.0210,0.35,134,3612652279,won,0.29,1
10:48:06,JD100,,3.954,DIGITOVER,6,0.3211,0.0290,0.35,159,3612654659,lost,-0.35,1
10:48:08,JD100,,3.954,DIGITOVER,4,0.5228,0.0210,0.35,149,3612656399,won,0.29,1
10:48:10,JD100,,3.954,DIGITOVER,4,0.5228,0.0210,0.35,174,3612657219,lost,-0.35,1
10:48:12,JD100,,3.954,DIGITUNDER,4,0.4215,0.0230,0.35,137,3612660039,lost,-0.35,1
10:48:14,JD100,,3.946,DIGITOVER,4,0.5228,0.0210,0.35,146,3612661119,lost,-0.35,1
10:48:16,JD100,,3.950,DIGITUNDER,6,0.6215,0.0156,0.35,143,3612662339,lost,-0.35,1
10:48:18,JD100,,3.950,DIGITOVER,6,0.3210,0.0289,0.35,236,3612663899,lost,-0.35,1
10:48:20,JD100,,3.951,DIGITUNDER,4,0.4215,0.0229,0.35,148,3612664759,lost,-0.35,1
10:48:22,JD100,,3.951,DIGITUNDER,6,0.6215,0.0155,0.35,133,3612668299,won,0.19,1
10:48:24,JD100,,3.950,DIGITUNDER,3,0.3210,0.0289,0.35,137,3612671159,lost,-0.35,1
10:48:26,JD100,,3.950,DIGITUNDER,6,0.6215,0.0156,0.35,121,3612672379,won,0.19,1
10:48:28,JD100,,3.956,DIGITUNDER,3,0.3210,0.0288,0.35,121,3612674999,lost,-0.35,1
10:48:30,JD100,,3.959,DIGITUNDER,3,0.3159,0.0125,0.35,156,3612677719,won,0.65,1
10:48:33,JD100,,3.956,DIGITUNDER,3,0.3210,0.0288,0.35,199,3612678539,lost,-0.35,1
10:48:35,JD100,,3.957,DIGITOVER,6,0.3210,0.0288,0.35,140,3612680479,lost,-0.35,1
10:48:37,JD100,,3.953,DIGITUNDER,6,0.6215,0.0155,0.35,130,3612681359,won,0.19,1
10:48:39,JD100,,3.952,DIGITUNDER,4,0.4214,0.0227,0.35,141,3612682639,lost,-0.35,1
10:48:41,JD100,,3.953,DIGITOVER,5,0.4229,0.0263,0.35,130,3612683779,won,0.43,1
10:48:43,JD100,,3.952,DIGITOVER,4,0.5228,0.0209,0.35,151,3612685459,lost,-0.35,1
10:48:45,JD100,,3.956,DIGITUNDER,6,0.6215,0.0155,0.35,145,3612686779,won,0.19,1
10:48:47,JD100,,3.960,DIGITOVER,6,0.3210,0.0287,0.35,152,3612688999,lost,-0.35,1
10:48:49,JD100,,3.961,DIGITUNDER,4,0.4214,0.0226,0.35,148,3612690379,won,0.43,1
10:48:51,JD100,,3.960,DIGITUNDER,4,0.4214,0.0227,0.35,178,3612691259,lost,-0.35,1
10:48:53,JD100,,3.961,DIGITOVER,6,0.3210,0.0287,0.35,144,3612692879,lost,-0.35,1
10:48:55,JD100,,3.963,DIGITOVER,4,0.5227,0.0209,0.35,157,3612693799,won,0.29,1
10:48:57,JD100,,3.963,DIGITOVER,4,0.5227,0.0209,0.35,149,3612695939,won,0.29,1
10:48:59,JD100,,3.962,DIGITUNDER,3,0.3159,0.0124,0.35,167,3612699259,lost,-0.35,1
10:49:01,JD100,,3.966,DIGITOVER,5,0.4229,0.0263,0.35,139,3612700579,lost,-0.35,1
10:49:04,JD100,,3.966,DIGITUNDER,3,0.3210,0.0288,0.35,166,3612701379,lost,-0.35,1
10:49:06,JD100,,3.969,DIGITUNDER,3,0.3158,0.0123,0.35,147,3612703419,lost,-0.35,1
10:49:08,JD100,,3.967,DIGITOVER,6,0.3210,0.0287,0.35,140,3612704739,lost,-0.35,1
10:49:10,JD100,,3.963,DIGITUNDER,3,0.3210,0.0287,0.35,122,3612707159,lost,-0.35,1
10:49:12,JD100,,3.963,DIGITOVER,6,0.3210,0.0287,0.35,134,3612708299,lost,-0.35,1
10:49:14,JD100,,3.964,DIGITUNDER,6,0.6214,0.0154,0.35,143,3612709159,won,0.19,1
10:49:16,JD100,,3.967,DIGITOVER,4,0.5227,0.0209,0.35,155,3612711859,lost,-0.35,1
10:49:18,JD100,,3.963,DIGITUNDER,6,0.6215,0.0155,0.35,158,3612713099,won,0.19,1
10:49:20,JD100,,3.963,DIGITUNDER,3,0.3209,0.0286,0.35,136,3612715259,lost,-0.35,1
10:49:22,JD100,,3.965,DIGITOVER,4,0.5227,0.0208,0.35,116,3612716579,lost,-0.35,1
10:49:24,JD100,,3.967,DIGITOVER,7,0.2155,0.0165,0.35,194,3612718959,lost,-0.35,1
10:49:26,JD100,,3.966,DIGITUNDER,3,0.3209,0.0285,0.35,130,3612721339,lost,-0.35,1
10:49:28,JD100,,3.967,DIGITUNDER,3,0.3158,0.0122,0.35,127,3612723359,won,0.65,1
10:49:30,JD100,,3.966,DIGITUNDER,4,0.4213,0.0225,0.35,147,3612724819,won,0.43,1
10:49:32,JD100,,3.966,DIGITUNDER,4,0.4213,0.0226,0.35,346,3612725999,won,0.43,1
10:49:34,JD100,,3.969,DIGITUNDER,6,0.6215,0.0155,0.35,129,3612727379,lost,-0.35,1
10:49:37,JD100,,3.970,DIGITOVER,4,0.5227,0.0208,0.35,168,3612729719,lost,-0.35,1
10:49:39,JD100,,3.971,DIGITUNDER,3,0.3209,0.0285,0.35,138,3612731239,won,0.65,1
10:49:41,JD100,,3.968,DIGITUNDER,3,0.3209,0.0286,0.35,145,3612732119,lost,-0.35,1
10:49:43,JD100,,3.968,DIGITUNDER,6,0.6214,0.0154,0.35,216,3612733119,won,0.19,1
10:49:45,JD100,,3.968,DIGITUNDER,4,0.4213,0.0226,0.35,155,3612734519,lost,-0.35,1
10:49:47,JD100,,3.967,DIGITUNDER,6,0.6215,0.0155,0.35,152,3612737939,won,0.19,1
10:49:49,JD100,,3.967,DIGITUNDER,6,0.6215,0.0155,0.35,123,3612739119,lost,-0.35,1
10:49:51,JD100,,3.968,DIGITOVER,5,0.4228,0.0262,0.35,157,3612739839,lost,-0.35,1
10:49:53,JD100,,3.966,DIGITUNDER,3,0.3159,0.0123,0.35,157,3612742739,lost,-0.35,1
10:49:55,JD100,,3.969,DIGITOVER,5,0.4228,0.0261,0.35,147,3612745119,lost,-0.35,1
10:49:57,JD100,,3.969,DIGITUNDER,4,0.4213,0.0225,0.35,154,3612746919,won,0.43,1
10:49:59,JD100,,3.969,DIGITUNDER,3,0.3209,0.0285,0.35,143,3612748239,won,0.65,1
10:50:01,JD100,,3.968,DIGITUNDER,4,0.4213,0.0226,0.35,147,3612749599,lost,-0.35,1
10:50:03,JD100,,3.971,DIGITUNDER,6,0.6215,0.0155,0.35,190,3612751559,won,0.19,1
